h3_cell,hotspot_name,center_lat,center_lon,PCRI,priority_score,confidence,enforcement_tier,violations,persistence_pct,chronicity_score,dominant_violation,root_cause,recommendation,peak_hour,insight
896189266abffff,"Hosur Road, Salarpuria Sattva Alexandria Tech Park, Veerasandra Industrial Area, Bengaluru, Karnataka. Pin-560100 (India)",12.840286126927063,77.67703861750846,25.483521447015328,27.949183575993015,61.92791307214852,High,337,21.7,126.3600959319815,NO PARKING,General Illegal Parking,Routine monitoring,4,"Hosur Road, Salarpuria Sattva Alexandria Tech Park, Veerasandra Industrial Area, Bengaluru, Karnataka. Pin-560100 (India) has a PCRI of 25.5 from 337 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8960145b173ffff,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.990466755909091,77.55104558227272,25.48048933063516,33.55802773200914,57.40929344009164,High,220,40.8,220.2450382219243,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,21,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 25.5 from 220 violations. Primary issue: Demand Overflow. Recommended enforcement around 21:00."
8961892ec23ffff,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.978402199516434,77.64065836239376,25.473451908804513,31.25797749576097,60.15129804642928,High,285,32.9,186.08213057597314,NO PARKING,General Illegal Parking,Routine monitoring,0,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India) has a PCRI of 25.5 from 285 violations. Primary issue: General Illegal Parking. Recommended enforcement around 0:00."
8960145a32bffff,"Dr Rajkumar Puniya Bhoomi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.958434106282724,77.51905571623037,25.325910542674716,30.965717240529834,55.91330073986175,High,191,32.9,172.971597739714,NO PARKING,General Illegal Parking,Routine monitoring,8,"Dr Rajkumar Puniya Bhoomi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India) has a PCRI of 25.3 from 191 violations. Primary issue: General Illegal Parking. Recommended enforcement around 8:00."
8961892e94fffff,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",12.99574346337543,77.61376016544202,25.269589881756758,40.246763278500055,72.00713619635262,Critical,871,59.9,405.5702864921479,NO PARKING,General Illegal Parking,Routine monitoring,7,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India) has a PCRI of 25.3 from 871 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
89618920a2bffff,"ITPL Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",12.96568044280822,77.71783238618721,25.232563599480844,36.42138847390329,72.06794236019344,Critical,876,47.4,321.2064314384415,WRONG PARKING,General Illegal Parking,Routine monitoring,2,"ITPL Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India) has a PCRI of 25.2 from 876 violations. Primary issue: General Illegal Parking. Recommended enforcement around 2:00."
8960145a5b7ffff,"4th Main Road, Subramanyapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",12.907779326303014,77.53291769391176,25.04020530066007,27.868662273057403,43.543227837753804,High,59,24.3,99.49257286199705,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,0,"4th Main Road, Subramanyapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India has a PCRI of 25.0 from 59 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 0:00."
89618925a23ffff,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",12.962183725750394,77.59879318530805,24.976481620411757,31.9824563763887,68.61734115775707,High,633,34.9,225.17650850985916,NO PARKING,General Illegal Parking,Routine monitoring,22,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India) has a PCRI of 25.0 from 633 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
8961892446fffff,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",12.884107793789887,77.641462289599,24.94373819691925,27.496898905632918,51.60119185056218,High,127,23.0,111.59669607015118,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,22,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India) has a PCRI of 24.9 from 127 violations. Primary issue: Demand Overflow. Recommended enforcement around 22:00."
8961892421bffff,"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.91171111875,77.63809590918368,24.93408221752214,39.579381404259905,70.88934026116307,Critical,784,59.2,394.6084760927186,NO PARKING,General Illegal Parking,Routine monitoring,6,"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India) has a PCRI of 24.9 from 784 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8960145b063ffff,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.000876849118045,77.5702102835821,24.92999311143931,42.11171925240934,70.2327384059346,Critical,737,67.8,447.74739130791204,WRONG PARKING,General Illegal Parking,Routine monitoring,1,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India) has a PCRI of 24.9 from 737 violations. Primary issue: General Illegal Parking. Recommended enforcement around 1:00."
8960145b3afffff,"19th Main Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",13.002851512698413,77.55010605621693,24.898754996615143,39.10516686072175,70.5030732457443,Critical,756,57.9,383.84013237402826,WRONG PARKING,General Illegal Parking,Routine monitoring,2,"19th Main Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 24.9 from 756 violations. Primary issue: General Illegal Parking. Recommended enforcement around 2:00."
8960145b103ffff,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.985561885106382,77.55318349650456,24.818598658145824,39.871680653972916,69.0286441210812,Critical,658,61.2,397.23228031155344,NO PARKING,General Illegal Parking,Routine monitoring,2,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 24.8 from 658 violations. Primary issue: General Illegal Parking. Recommended enforcement around 2:00."
8960145b4dbffff,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.980313079549186,77.60263776761981,24.704721152402147,38.89002353401649,66.02816298167396,Critical,496,59.2,367.5485295449204,WRONG PARKING,General Illegal Parking,Routine monitoring,3,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 24.7 from 496 violations. Primary issue: General Illegal Parking. Recommended enforcement around 3:00."
8960145b017ffff,"Sirur Park Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",12.990097821493903,77.57302709832317,24.522275241286273,41.17468464459094,68.99631896220107,Critical,656,66.4,430.78221882737813,NO PARKING,General Illegal Parking,Routine monitoring,5,"Sirur Park Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India) has a PCRI of 24.5 from 656 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89601458627ffff,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",13.000024870930234,77.52516345465116,24.50583854895901,24.622512505285183,47.494794773088856,High,86,15.1,67.4352125916842,NO PARKING,Heavy Vehicle Obstruction,Restrict heavy vehicle parking,5,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India) has a PCRI of 24.5 from 86 violations. Primary issue: Heavy Vehicle Obstruction. Recommended enforcement around 5:00."
8961892e057ffff,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",12.99596024741072,77.69473772500797,24.443113271339143,26.897613571063122,53.70506251486032,High,155,22.4,113.11677456238962,NO PARKING,Road Capacity Reduction,Increase enforcement and towing,2,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India) has a PCRI of 24.4 from 155 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 2:00."
89601458493ffff,"1st Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.968831515901872,77.53698052327586,24.37861777886666,41.38371799419858,70.18941871636875,Critical,734,67.1,442.8513104971813,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"1st Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India) has a PCRI of 24.4 from 734 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8960145b3d3ffff,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.00563782310757,77.56878812456839,24.316733469146953,32.148196443722135,70.46084300196624,High,753,36.8,243.81443914269278,NO PARKING,General Illegal Parking,Routine monitoring,5,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India) has a PCRI of 24.3 from 753 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
896189240d3ffff,"Chikka Begur Main Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",12.88615315846443,77.64152982374607,24.315244567191694,35.682601505880534,61.92791307214852,Critical,337,50.7,295.22842690098906,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,21,"Chikka Begur Main Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India) has a PCRI of 24.3 from 337 violations. Primary issue: Demand Overflow. Recommended enforcement around 21:00."
896014593b3ffff,"Chikka Banavara RS Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India)",13.050488885140563,77.5255347192771,24.30616424612463,24.920515626397872,58.72056615900594,High,249,15.8,87.2390825022235,NO PARKING,Demand Overflow,Create dedicated parking capacity,5,"Chikka Banavara RS Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India) has a PCRI of 24.3 from 249 violations. Primary issue: Demand Overflow. Recommended enforcement around 5:00."
8961892ed2fffff,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.97269924440367,77.61717765339449,24.26275467455421,40.96339814953633,67.0281579541678,Critical,545,67.1,422.9057332724831,NO PARKING,General Illegal Parking,Routine monitoring,22,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 24.3 from 545 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
89618921d13ffff,"Whitefield Main Road, Vaswani Pinnacle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.96815739030215,77.74974262047215,24.239838177143145,23.529747176369042,42.223931754382136,High,52,12.5,49.62864891940153,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,2,"Whitefield Main Road, Vaswani Pinnacle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India) has a PCRI of 24.2 from 52 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 2:00."
8961892e48fffff,"2nd Main Road, Prestige Technostar, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",12.97250579271255,77.71124534048583,24.20251444009921,27.830399172589953,58.63514426132957,High,247,25.7,141.69511877644004,WRONG PARKING,General Illegal Parking,Routine monitoring,22,"2nd Main Road, Prestige Technostar, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India) has a PCRI of 24.2 from 247 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
8960145b06bffff,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.00501531923077,77.57047716050296,24.198190529904913,37.32126889280745,69.31523248594804,Critical,676,54.6,355.8648515010102,WRONG PARKING,General Illegal Parking,Routine monitoring,2,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India) has a PCRI of 24.2 from 676 violations. Primary issue: General Illegal Parking. Recommended enforcement around 2:00."
8960145b02fffff,"4th Main Road, Nagappa Block, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India)",12.996311709836066,77.56315100255009,24.18530419376463,28.101996044587846,67.1057858103932,High,549,25.0,157.74795695566291,NO PARKING,Demand Overflow,Create dedicated parking capacity,4,"4th Main Road, Nagappa Block, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India) has a PCRI of 24.2 from 549 violations. Primary issue: Demand Overflow. Recommended enforcement around 4:00."
8961892440bffff,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",12.876003208421052,77.64785323403508,24.165444739402574,29.257220015590523,60.15129804642928,High,285,30.3,171.37655186784153,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,21,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India) has a PCRI of 24.2 from 285 violations. Primary issue: Demand Overflow. Recommended enforcement around 21:00."
8961892e893ffff,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.983624063791526,77.64030087405685,24.144927095524633,21.829313698304958,42.02135478976616,Medium,51,7.2,28.44895477378628,PARKING ON FOOTPATH,Road Capacity Reduction,Increase enforcement and towing,22,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India) has a PCRI of 24.1 from 51 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 22:00."
8961892e4a7ffff,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969020321186441,77.70090217118644,24.096814450342265,27.0933481244987,50.82583059701674,High,118,24.3,116.13270088261017,NO PARKING,Road Capacity Reduction,Increase enforcement and towing,4,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India) has a PCRI of 24.1 from 118 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 4:00."
8960169019bffff,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",13.188505021129034,77.68047543774193,24.09161509862635,39.13594962024431,68.39700722419711,Critical,620,61.2,393.5974622143289,WRONG PARKING,General Illegal Parking,Routine monitoring,23,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India) has a PCRI of 24.1 from 620 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8960145b1a7ffff,"1st Cross Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.977170931692912,77.54524989232283,24.025256254705923,34.48170559184435,66.28189197255327,Critical,508,46.7,291.0553223729094,NO PARKING,General Illegal Parking,Routine monitoring,5,"1st Cross Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India) has a PCRI of 24.0 from 508 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8961892e997ffff,"Mahatma Gandhi Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.974003050535332,77.61471757473234,23.881385552815907,41.69705491635519,65.3887702399545,Critical,467,71.1,437.1560958397447,NO PARKING,General Illegal Parking,Routine monitoring,23,"Mahatma Gandhi Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 23.9 from 467 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
